note_id,title,author,publish_time,liked_count,collected_count,comment_count,share_count,tags,caption,image_count,local_image_count,source_note_path
6682ae79000000001c0265a7,丝绒粉猫眼，值得出席我的任何场合！,UISON右叁.穿戴甲,2024-07-01,7239,6541,145,2391,今日份心情预报、简约款美甲、穿戴甲、美甲、百搭美甲、猫眼美甲、高级美甲、ins美甲、温柔美甲、粉色、猫眼、丝绒、通勤、温柔、轻奢、韩系,"粉色美甲，带有猫眼, 丝绒元素，整体偏通勤, 温柔, 轻奢, 韩系风格。",3,0,data/xhs/raw/20260505_013220/notes/6682ae79000000001c0265a7.json
6691dcfb000000000a0240e5,百搭裸色系美甲✨,米哩米穿戴甲,2024-07-13,9692,6990,37,1168,手绘美甲、亲手晒美甲、美甲、温柔美甲、猫眼美甲、气质美甲、ins美甲、可爱美甲、法式美甲、裸色美甲、气质裸色系美甲、milimi穿戴甲、裸色、猫眼、法式、手绘、通勤、温柔、韩系,"裸色美甲，带有猫眼, 法式, 手绘元素，整体偏通勤, 温柔, 韩系风格。",3,0,data/xhs/raw/20260505_013220/notes/6691dcfb000000000a0240e5.json
66c987fc000000001f01b499,不相信有好看的短款美甲💅,小张同学,2024-08-24,11000,4947,1519,1234,短甲美甲夏天、短甲推荐、帮我选美甲、美甲推荐、短甲、杏仁甲、夏季,短甲美甲，整体偏夏季风格。,1,0,data/xhs/raw/20260505_013220/notes/66c987fc000000001f01b499.json
667241240000000006007ef0,自测手型✋看看你适合哪款穿戴甲！,椰椰小媛,2024-06-19,7346,2706,1840,3044,美甲甲型、穿戴甲教程、美甲手模、新手美甲、指甲、沉浸式美甲、超好看的美甲、亲手晒美甲、简单美甲、美甲、杏仁甲,杏仁甲美甲，正文描述为：宝子们，快来对号入座看看你是哪种手型吧[斜眼R]！ 🖐短粗手：手指相对短且粗，宽度和长度较接近。。,7,0,data/xhs/raw/20260505_013220/notes/667241240000000006007ef0.json
671269b40000000024019aa3,,长得帅好烦io,2024-10-18,9852,5892,132,1067,可爱小短甲、短甲,短甲美甲，正文描述为：₍˄·͈༝·͈˄*₎◞ ̑̑#可爱小短甲[话题]#。,3,0,data/xhs/raw/20260505_013220/notes/671269b40000000024019aa3.json
66a3a91d00000000270101cd,好看鼠了,小沐美甲工作室,2024-07-26,9260,4642,81,1554,氛围感美甲、分享美甲、夏日冰透美甲、清透、夏季,清透美甲，整体偏夏季风格。,12,0,data/xhs/raw/20260505_013220/notes/66a3a91d00000000270101cd.json
67638dda000000001300e623,,指尖凝彩日记,2024-12-19,4437,4417,32,2989,超嫩少女心美甲、冰透美甲、温柔美甲、美甲、短指甲也可以这么美、秋冬美甲、裸色、清透、温柔、秋冬、新年,"裸色清透美甲，整体偏温柔, 秋冬, 新年风格。",10,0,data/xhs/raw/20260505_013220/notes/67638dda000000001300e623.json
6699084e0000000025004fd0,这是巧合吗？？🤣,bear_mo,2024-07-18,14000,2011,955,558,亮片美甲、日常美甲、好看的美甲、做完美甲秀一下、猫眼美甲、显白、美人鱼、猫眼、亮片、通勤,"以“这是巧合吗？？🤣”为主题的美甲，带有猫眼, 亮片元素，整体偏显白, 通勤风格。",1,0,data/xhs/raw/20260505_013220/notes/6699084e0000000025004fd0.json
661bfcdf000000001a017e50,小红书诚不骗我 跟风做的玻璃美甲,喵喵喵是我,2024-04-14,7403,6784,171,928,在小红书做美甲、日常美甲、分享美甲、晒晒我的新美甲、简单美甲、亲手晒美甲、亮晶晶美甲、清透、猫眼、亮片、通勤、温柔、轻奢,"清透美甲，带有猫眼, 亮片元素，整体偏通勤, 温柔, 轻奢风格。",5,0,data/xhs/raw/20260505_013220/notes/661bfcdf000000001a017e50.json
67811cae000000002002a1e0,很不冬天的漂亮美甲分享💖,怪豆啊,2025-01-10,4749,5828,25,1849,冬季新年美甲、美甲还原度挑战、ins小众美甲、ins短甲、如宝石般的玻璃珠、短甲也可以很高级、温柔清新绿色系美甲、绿色、清透、亮片、短甲、温柔、轻奢、韩系、秋冬、新年,"绿色清透短甲美甲，带有亮片元素，整体偏温柔, 轻奢, 韩系, 秋冬风格。",2,4,data/xhs/raw/20260505_013220/notes/67811cae000000002002a1e0.json
664f343a0000000005006ebb,🍾香槟丝绒水光感猫眼➕法式 永远看不腻！,Meil Nail穿戴甲,2024-05-23,7306,4341,23,1445,每日分享、穿戴甲、手工穿戴甲、美甲分享、法式猫眼、猫眼、meil穿戴甲、金色、清透、法式、丝绒,"金色清透美甲，带有猫眼, 法式, 丝绒元素。",3,0,data/xhs/raw/20260505_013220/notes/664f343a0000000005006ebb.json
665e63e800000000050067e1,曾经的欧美甲女孩真的为工作付粗很多！！,黛西Naillllllll,2024-06-04,10000,3849,390,595,超好看的美甲、工作美甲、裸色美甲、短甲款式、美甲分享、职场日常、浅色美甲、气质美甲、杭州美甲、欧美甲、纯色美甲、裸色、短甲、通勤、温柔,"裸色短甲美甲，整体偏通勤, 温柔风格。",9,0,data/xhs/raw/20260505_013220/notes/665e63e800000000050067e1.json
66b2ecf6000000001e018e81,美甲五选一,小冉教穿搭,2024-08-07,7175,4612,112,1126,帮我选美甲、美甲推荐、短款美甲、本甲、短甲,短甲美甲，正文描述为：明天去做美甲 💅本甲，手不算白[哭惹R]帮忙五选一 #帮我选美甲[话题]# #美甲推荐[话题]#。,5,0,data/xhs/raw/20260505_013220/notes/66b2ecf6000000001e018e81.json
60af502500000000210362d5,2021流行的糖果玻璃纸美甲get✅,喔美丽的珍妮,2021-05-27,9127,4932,30,329,粉色、清透、亮片,粉色清透美甲，带有亮片元素。,4,0,data/xhs/raw/20260505_013220/notes/60af502500000000210362d5.json
66cfed03000000001d014026,纯欲风水光猫眼,择壹 . STUDIO,2024-08-29,7261,5097,39,882,猫眼甲油胶、小短甲美甲、短甲美甲、显白美甲、本甲款式、临平择壹美甲、临平美甲杭州美甲、清透、猫眼、短甲、显白,清透短甲美甲，带有猫眼元素，整体偏显白风格。,2,0,data/xhs/raw/20260505_013220/notes/66cfed03000000001d014026.json
6699d6fc0000000025001612,温柔低饱和色调🤎猫眼法式,AA穿戴甲测评许姐,2024-07-19,5624,4923,51,1403,穿戴甲、穿戴甲测评、猫眼法式、橄榄皮美甲、裸色、猫眼、法式、渐变、温柔,"裸色美甲，带有猫眼, 法式, 渐变元素，整体偏温柔风格。",10,0,data/xhs/raw/20260505_013220/notes/6699d6fc0000000025001612.json
66cc4646000000001f03e055,听说这个夏日多巴胺美甲很火,不喝咖啡了,2024-08-26,7214,4269,129,1069,彩色美甲、糖果色美甲、撞色美甲、美甲、短款美甲、美甲分享、氛围感美甲、短甲、显白、夏季,"短甲美甲，整体偏显白, 夏季风格。",6,0,data/xhs/raw/20260505_013220/notes/66cc4646000000001f03e055.json
66d1882e000000001f03b597,最近喜欢猫眼💭 𓇼 𓂂𓈒𓏸,mmei-,2024-08-30,6736,4500,44,1077,简约美甲、猫眼美甲、蝴蝶结美甲、波点美甲、短甲美甲、裸色美甲、ins美甲、夏日美甲、裸色、猫眼、蝴蝶结、短甲、韩系、夏季,"裸色短甲美甲，带有猫眼, 蝴蝶结元素，整体偏韩系, 夏季风格。",5,0,data/xhs/raw/20260505_013220/notes/66d1882e000000001f03b597.json
66c7dbb9000000001d01aff0,黄黑皮姐妹们看过来💅,林D手工穿戴甲,2024-08-23,9081,3245,151,703,美甲、超级好看的美甲、美甲款式推荐、美甲图片、显白,以“黄黑皮姐妹们看过来💅”为主题的美甲，整体偏显白风格。,18,0,data/xhs/raw/20260505_013220/notes/66c7dbb9000000001d01aff0.json
665f03a0000000000e032837,绝了✨猫眼真的太嫩了！显白jio美甲💅🏻,_SisiSuzy_,2024-06-04,5927,3381,24,1557,粉色鞋子、拖鞋、美甲分享、猫眼美甲、自己做美甲、脚美甲、脚美甲分享、宝宝辅食、粉色、猫眼、显白,粉色美甲，带有猫眼元素，整体偏显白风格。,4,0,data/xhs/raw/20260505_013220/notes/665f03a0000000000e032837.json
6794a46b000000001703aa6f,越简单的款越好看啊,燕子,2025-01-25,5247,4250,218,1431,裸粉色美甲、渐变美甲、温柔风美甲、日常通勤美甲、裸色系、耐看美甲、上班族美甲、美甲、妈妈美甲、新年美甲、裸色、粉色、渐变、通勤、温柔、新年,"裸色粉色美甲，带有渐变元素，整体偏通勤, 温柔, 新年风格。",2,4,data/xhs/raw/20260505_013220/notes/6794a46b000000001703aa6f.json
607c02d9000000000102d79f,清新美甲🍑温柔白桃茶🍑爱心晕染凝珠美甲,✨葡萄柚子✨,2021-04-18,6063,5579,22,595,白色、渐变、珍珠、贝壳、温柔,"白色美甲，带有渐变, 珍珠, 贝壳元素，整体偏温柔风格。",8,0,data/xhs/raw/20260505_013220/notes/607c02d9000000000102d79f.json
6778cac60000000013001e83,2024美甲总结,上班爱摸鱼,2025-01-04,6211,4391,141,890,晒晒我的新美甲、美甲款式推荐、腮红美甲、猫眼美甲、裸色、猫眼、渐变,"裸色美甲，带有猫眼, 渐变元素。",13,0,data/xhs/raw/20260505_013220/notes/6778cac60000000013001e83.json
66baf06a000000001e01a4ca,蓝眼泪玻璃珠美甲,辣可咩咩,2024-08-13,3901,3642,57,1761,猫眼美甲、漳州美甲、清透、猫眼,清透美甲，带有猫眼元素。,5,0,data/xhs/raw/20260505_013220/notes/66baf06a000000001e01a4ca.json
6601522a000000000d00d30d,春日美甲🌷粉粉嫩嫩玻璃珠珠~,迷惑桃呦~,2024-03-25,6242,4203,26,750,可爱美甲、春日美甲、猫眼美甲、玻璃珠猫眼、仙女美甲、纯欲美甲、氛围感美甲、少女感美甲、在小红书做美甲、曼卡龙、曼卡龙黄金戒指、曼卡龙晓芙蓉、粉色、清透、猫眼、温柔,粉色清透美甲，带有猫眼元素，整体偏温柔风格。,6,0,data/xhs/raw/20260505_013220/notes/6601522a000000000d00d30d.json
6673f9ee000000001e0139ed,夏日薄荷玻璃珠汽水美甲^>⸝⸝⸝⸝<^,biubiu🌷,2024-06-20,7875,2766,152,641,马卡龙美甲、糖果色美甲、夏日美甲、短甲美甲、ins美甲、氛围感、美甲自拍、hellokitty、小众手表、Davena、清透、亮片、短甲、韩系、夏季,"清透短甲美甲，带有亮片元素，整体偏韩系, 夏季风格。",17,0,data/xhs/raw/20260505_013220/notes/6673f9ee000000001e0139ed.json
6575518b000000000602aab6,超嫩白桃爱心美甲🍑,藕萸小可,2023-12-10,6385,4303,26,580,短款美甲、短指甲美甲、少女心美甲、最显白的指甲油、温柔美甲、简约美甲、指甲油试色、ins美甲、跳色美甲、美甲、美甲分享、日式美甲、秋冬美甲、气质美甲、手绘美甲、仙女美甲、日系美甲、秋冬显白美甲、清新美甲、彩绘美甲、纯欲美甲、爱心美甲、超好看的美甲、裸色,裸色美甲，正文描述为：好嫩的配色！搭配爱心可可爱爱的～ 色号：486裸色+473奶白 #短款美甲[话题]# #短指甲美。,3,0,data/xhs/raw/20260505_013220/notes/6575518b000000000602aab6.json
668a548c000000001f0042e3,玫瑰金猫眼氛围感美甲💅有层次感好高级🤩,圆圆小媛（穿戴甲版）,2024-07-07,4738,4400,8,1060,显白美甲、清透美甲、温柔美甲、冰透美甲、裸色美甲、氛围感美甲、百搭美甲、高级美甲、亲手晒美甲、分享美甲、美甲推荐、气质美甲、富家千金美甲、高级感美甲、冰透色美甲、穿戴甲、仙女美甲、超好看的美甲、纯手工穿戴甲、裸色、粉色、金色、清透、猫眼,裸色粉色美甲，带有猫眼元素。,3,0,data/xhs/raw/20260505_013220/notes/668a548c000000001f0042e3.json
666f983e000000000d00f491,专属夏天jiojio🦶🏻的蓝色玻璃珠渐变,克洛伊吖🐽,2024-06-17,4407,2948,29,1593,脚美甲、美甲分享、猫眼美甲、多伦多美甲、渐变美甲、蓝色、清透、猫眼、渐变、夏季,"蓝色清透美甲，带有猫眼, 渐变元素，整体偏夏季风格。",5,0,data/xhs/raw/20260505_013220/notes/666f983e000000000d00f491.json
66bc3c6c0000000005033fe8,真的好闪！好亮！好仙！,小蝶爱美甲🦋,2024-08-14,5389,3882,23,942,爆闪、闪闪、爆闪美甲、亮晶晶美甲、亮片、美甲亮片、氛围感美甲、我的年度最爱来啦、超好看的美甲、美甲视频、猫眼、温柔、显白,"以“真的好闪！好亮！好仙！”为主题的美甲，带有亮片, 猫眼元素，整体偏温柔, 显白风格。",5,0,data/xhs/raw/20260505_013220/notes/66bc3c6c0000000005033fe8.json
6734612d000000001901585c,Live｜裸色奶咖🧋秋冬奶咖色太温柔气质啦,乖乖兔小美,2024-11-13,5102,3535,25,1094,超好看的美甲、日常通勤美甲、百搭美甲、简单美甲、高级美甲、手上有璀璨星河、亲手晒美甲、奶茶色美甲、简约款美甲、裸色、棕色、通勤、温柔、轻奢、秋冬,"裸色棕色美甲，整体偏通勤, 温柔, 轻奢, 秋冬风格。",5,0,data/xhs/raw/20260505_013220/notes/6734612d000000001901585c.json
6788d733000000001b00ad1c,✨猫眼美甲,Aqakilli,2025-01-16,5400,3626,80,950,亲手晒美甲、短甲美甲、甲油胶试色、裸色猫眼、裸色、猫眼、短甲,裸色短甲美甲，带有猫眼元素。,5,10,data/xhs/raw/20260505_013220/notes/6788d733000000001b00ad1c.json
675c1266000000000603e45e,深圳美甲✨永夜星河🌌指尖上的银河系超美的,深圳花岐美甲HUAQI Nail,2024-12-13,4821,4362,41,823,我眼里的宇宙星河、会发光的美甲、猫眼美甲、追光猫眼、碎钻胶美甲、猫眼、蓝色美甲、星空与海底、细闪美甲、超好看的美甲、显白美甲、花岐美甲、夏天美甲、春夏美甲、氛围感美甲、仙女美甲、甜美美甲、香港美甲、深圳万象天地、香港人北上深圳消费、香港人、深圳南山美甲、深圳宝安美甲、深圳壹方城,以“深圳美甲✨永夜星河🌌指尖上的银河系超美的”为主题的美甲，带有猫眼元素。,3,0,data/xhs/raw/20260505_013220/notes/675c1266000000000603e45e.json
6793856e000000001801b929,淡人的新年美甲｜猫眼就是永远做不腻,迁西小油丽,2025-01-24,5016,3477,35,1009,猫眼美甲、简约美甲、蝴蝶美甲、玻璃珠猫眼、新年美甲、春季美甲、简单美甲、杏仁甲、清透、猫眼、亮片、蝴蝶结、新年,"清透杏仁甲美甲，带有猫眼, 亮片, 蝴蝶结元素，整体偏新年风格。",4,8,data/xhs/raw/20260505_013220/notes/6793856e000000001801b929.json
677e4fac000000001703d069,玫瑰碎钻✨金色渐变猫眼配粉嫩腮红新年甲,奶油堡堡,2025-01-08,4304,4007,12,1019,百搭美甲、冰透美甲、美甲分享、超好看的美甲、温柔美甲、气质美甲、细闪美甲、渐变美甲、美甲款式、新年美甲、粉色、金色、清透、猫眼、渐变、水钻、亮片、花朵、通勤、温柔、新年,"粉色金色美甲，带有猫眼, 渐变, 水钻, 亮片元素，整体偏通勤, 温柔, 新年风格。",3,6,data/xhs/raw/20260505_013220/notes/677e4fac000000001703d069.json
668a88f4000000000a006bff,这些款都好喜欢怎么办！！！,卡卡,2024-07-07,5627,3706,66,567,超好看的美甲、夏天显白美甲、黄黑皮显白美甲、美甲翻车了吗、显白、夏季,"以“这些款都好喜欢怎么办！！！”为主题的美甲，整体偏显白, 夏季风格。",7,0,data/xhs/raw/20260505_013220/notes/668a88f4000000000a006bff.json
6728d50900000000190196ff,温柔系美甲,小金鱼,2024-11-04,4629,3714,71,863,冰透美甲、做完美甲秀一下、日常通勤美甲、美甲的尽头是裸色、医护美甲、裸色、清透、亮片、短甲、通勤、温柔,"裸色清透短甲美甲，带有亮片元素，整体偏通勤, 温柔风格。",5,0,data/xhs/raw/20260505_013220/notes/6728d50900000000190196ff.json
672ca339000000003c016bdb,透明水光🫧感,西北北🌈,2024-11-07,5440,3569,67,640,美甲分享、美甲、超好看的美甲、纯欲美甲、猫眼美甲、裸色、清透、猫眼,裸色清透美甲，带有猫眼元素。,4,0,data/xhs/raw/20260505_013220/notes/672ca339000000003c016bdb.json
66cdca0b000000001d0152d5,自己做的月光腮红美甲，好嫩好自豪！,一条卤蛋,2024-08-27,5012,3565,56,715,腮红美甲、清透美甲、夏日冰透美甲、粉嫩美甲、氛围感美甲、今天美什么甲、月光粉美甲、海莉美甲、显白美甲、美甲、裸色、粉色、清透、渐变、显白、韩系、夏季,"裸色粉色美甲，带有渐变元素，整体偏显白, 韩系, 夏季风格。",5,0,data/xhs/raw/20260505_013220/notes/66cdca0b000000001d0152d5.json
670dcac1000000001b03c8aa,春不晚🌸秋天也想做个温柔的美甲,猫儿不吃草,2024-10-15,3481,3346,17,1142,超好看的美甲、约会美甲、花花美甲、粉嫩美甲、甜美美甲、花卉美甲、猫眼美甲、裸色系美甲、手绘美甲、氛围感美甲、裸色、粉色、猫眼、蝴蝶结、手绘、温柔,"裸色粉色美甲，带有猫眼, 蝴蝶结, 手绘元素，整体偏温柔风格。",3,0,data/xhs/raw/20260505_013220/notes/670dcac1000000001b03c8aa.json
66e596fd000000002603d834,当你做了一个非常满意的美甲…,Smyyu,2024-09-14,4997,3196,435,672,美甲分享、短甲、蝴蝶美甲、透色美甲、杏仁甲、晒晒我的新美甲、手上有璀璨星河、蝴蝶结,短甲美甲，带有蝴蝶结元素。,7,0,data/xhs/raw/20260505_013220/notes/66e596fd000000002603d834.json
6668f921000000001d018f48,新款美甲look🫧波点猫眼巨显白纯欲穿戴甲🐳,晨婕手工穿戴甲,2024-06-12,4788,3000,45,804,尝试一个新look、美甲、穿戴甲、温柔美甲、ins美甲、猫眼美甲、新款美甲、气质美甲、超好看的美甲、大学生宿舍美甲、猫眼、温柔、显白、韩系,"以“新款美甲look🫧波点猫眼巨显白纯欲穿戴甲🐳”为主题的美甲，带有猫眼元素，整体偏温柔, 显白, 韩系风格。",3,0,data/xhs/raw/20260505_013220/notes/6668f921000000001d018f48.json
6789cbce000000001602168b,,优米爱分享👑,2025-01-17,5281,2684,5,676,裸粉色美甲、美甲的尽头就是裸、温柔美甲、超嫩少女心美甲、日常通勤美甲、冰透美甲、上班族美甲、简单美甲、粉嫩美甲、美甲推荐、裸色、粉色、清透、通勤、温柔,"裸色粉色美甲，整体偏通勤, 温柔风格。",9,18,data/xhs/raw/20260505_013220/notes/6789cbce000000001602168b.json
6309c133000000001d0346ee,清新温柔气质乌龙白桃显白美甲,小H,2022-08-27,5115,3634,27,398,美甲分享、显白美甲、温柔美甲、ins美甲、气质美甲、乌龙白桃美甲、超好看的美甲、温柔、显白、韩系,"以“清新温柔气质乌龙白桃显白美甲”为主题的美甲，整体偏温柔, 显白, 韩系风格。",4,0,data/xhs/raw/20260505_013220/notes/6309c133000000001d0346ee.json
66444d44000000001e027d42,交出你的美甲,星乖乖兽,2024-05-15,5831,2929,7931,392,美甲推荐、好看的美甲、分享美甲、ins、快交出你们的美甲图、美甲、法式美甲、超好看的美甲、气质美甲、裸色美甲、温柔美甲、指甲、裸色、法式、温柔、韩系、新年,"裸色美甲，带有法式元素，整体偏温柔, 韩系, 新年风格。",1,0,data/xhs/raw/20260505_013220/notes/66444d44000000001e027d42.json
674804c800000000070327f4,好浓的千金风的美甲！,1pasmomomo,2024-11-28,4487,3559,69,546,日常通勤美甲、镜面美甲、魔镜粉美甲、超好看的美甲、时尚趋势、金色、银色、渐变、镜面、通勤、秋冬,"金色银色美甲，带有渐变, 镜面元素，整体偏通勤, 秋冬风格。",3,0,data/xhs/raw/20260505_013220/notes/674804c800000000070327f4.json
66f3cbfa000000002c014345,这…替大家试过了 老钱风,休闲妙蛙,2024-09-25,5963,2507,873,360,美甲、老钱风美甲,以“这…替大家试过了 老钱风”为主题的美甲，正文描述为：仁者见仁吧 #美甲[话题]# #老钱风美甲[话题]#。,5,0,data/xhs/raw/20260505_013220/notes/66f3cbfa000000002c014345.json
672c5cda000000001d03a8c0,新美甲 look♡♩秋冬温柔丝绒感的豹纹美甲款,Tan美甲少女战士,2024-11-07,5261,2842,25,479,秋冬显白美甲、秋冬美甲配色、猫眼美甲、豹纹美甲、磨砂美甲、温柔美甲仙气美甲神仙美甲干净、美甲分享、亲手晒美甲、超好看的美甲、高级美甲、猫眼、丝绒、温柔、显白、轻奢、韩系、秋冬,"以“新美甲 look♡♩秋冬温柔丝绒感的豹纹美甲款”为主题的美甲，带有猫眼, 丝绒元素，整体偏温柔, 显白, 轻奢, 韩系风格。",5,0,data/xhs/raw/20260505_013220/notes/672c5cda000000001d03a8c0.json
670f203d00000000210047c7,白桃拼钻,樱禾nail门店,2024-10-16,4807,3039,35,510,成都美甲、樱禾门店、客片分享、水钻,以“白桃拼钻”为主题的美甲，带有水钻元素。,2,0,data/xhs/raw/20260505_013220/notes/670f203d00000000210047c7.json
6395bcb3000000001f027fdd,做了个裸粉色丝绒猫眼美甲,iLyra,2022-12-11,4545,3379,64,444,猫眼美甲、美甲、我的日常、美甲分享、裸色、粉色、猫眼、丝绒、通勤,"裸色粉色美甲，带有猫眼, 丝绒元素，整体偏通勤风格。",4,0,data/xhs/raw/20260505_013220/notes/6395bcb3000000001f027fdd.json
678e428e000000002a00025d,粉调微熏,不圆才圆,2025-01-20,5116,3403,26,232,温柔的颜色、温柔,以“粉调微熏”为主题的美甲，整体偏温柔风格。,18,36,data/xhs/raw/20260505_013220/notes/678e428e000000002a00025d.json
678fa4e0000000001800c83f,蓝色银河🌌,一颗糖葫芦🍡,2025-01-21,3226,3062,2,928,美甲分享、蓝色美甲、猫眼、猫眼美甲、亲手晒美甲、手上有璀璨星河、秋冬指尖不孤单、秋冬美甲、蓝色猫眼、显白美甲、蓝色、显白、秋冬,"蓝色美甲，带有猫眼元素，整体偏显白, 秋冬风格。",6,12,data/xhs/raw/20260505_013220/notes/678fa4e0000000001800c83f.json
669f7a4c000000000a027490,公主，请做美甲💅温柔🌸珍珠美甲,蜜糖小姐Missgooey,2024-07-23,3832,3251,38,642,珍珠美甲、温柔风美甲、甜美美甲、超好看的美甲、亲手晒美甲、珍珠、温柔、夏季,"以“公主，请做美甲💅温柔🌸珍珠美甲”为主题的美甲，带有珍珠元素，整体偏温柔, 夏季风格。",4,0,data/xhs/raw/20260505_013220/notes/669f7a4c000000000a027490.json
6728e5fd0000000019017505,Nails｜猫眼珍珠甲,CasLee.,2024-11-04,3546,3520,18,585,美甲分享、猫眼、珍珠、亮片、贝壳,"以“Nails｜猫眼珍珠甲”为主题的美甲，带有猫眼, 珍珠, 亮片, 贝壳元素。",4,0,data/xhs/raw/20260505_013220/notes/6728e5fd0000000019017505.json
66ae011c00000000050234da,精致感裸色超级漂亮,毛丫头,2024-08-03,3946,2733,10,713,亲手晒美甲、裸色指甲油、百搭美甲、简单美甲、一然指甲油、日常通勤美甲、高级美甲、超好看的美甲、奶茶色美甲、美甲、裸色、通勤、轻奢,"裸色美甲，整体偏通勤, 轻奢风格。",3,0,data/xhs/raw/20260505_013220/notes/66ae011c00000000050234da.json
66b18292000000000d031a97,猫眼【夏日清爽版】,旱地拔葱,2024-08-06,3507,3227,56,646,猫眼美甲、细闪美甲、做完美甲秀一下、简约款美甲、简单美甲、短甲美甲、紫色、清透、猫眼、珍珠、亮片、短甲、夏季,"紫色清透短甲美甲，带有猫眼, 珍珠, 亮片元素，整体偏夏季风格。",9,0,data/xhs/raw/20260505_013220/notes/66b18292000000000d031a97.json
66bdbdac000000001e01fad6,如果你想做个嬛嬛美甲但又担心太单调,企鹅公主懒懒子,2024-08-15,4248,2834,50,526,美甲、分享美甲、裸色美甲、嬛嬛美甲、本甲美甲、夏天美甲、live、爆闪美甲、短甲美甲、裸色、法式、水钻、亮片、短甲、杏仁甲、温柔、夏季,"裸色短甲美甲，带有法式, 水钻, 亮片元素，整体偏温柔, 夏季风格。",5,0,data/xhs/raw/20260505_013220/notes/66bdbdac000000001e01fad6.json
6773f8ac000000000b00d435,看到这个猫眼系列的还是一如既往走不动道😍,槿槿睡不够🍓,2024-12-31,4805,2434,55,464,冰透美甲、晶石猫眼美甲、晶莹剔透的精致感、总有一款让你心动、总有一款适合你的、实物更好看、好看的美甲、清透、猫眼,清透美甲，带有猫眼元素。,19,0,data/xhs/raw/20260505_013220/notes/6773f8ac000000000b00d435.json
665d8f77000000001303fdc5,ins 猫猫🐈‍⬛美甲💅甜酷女孩的最爱😍,打工人的魂😻,2024-06-03,3966,2934,26,542,涂鸦美甲、个性美甲、猫咪美甲、小众美甲、高级美甲、百搭美甲、亲手晒美甲、可爱美甲、美甲分享、氛围感美甲、显白美甲、清透美甲、温柔美甲、冰透美甲、裸色美甲、分享美甲、美甲推荐、气质美甲、富家千金美甲、高级感美甲、冰透色美甲、穿戴甲、仙女美甲、超好看的美甲,以“ins 猫猫🐈‍⬛美甲💅甜酷女孩的最爱😍”为主题的美甲，正文描述为：#涂鸦美甲[话题]# #个性美甲[话题]# #猫咪美甲[话题]# #小众美甲[话题]# #高级美。,3,0,data/xhs/raw/20260505_013220/notes/665d8f77000000001303fdc5.json
66c1b2fc0000000025030b62,💅🏻本命美甲➕1！画蝴蝶只有0次和无数次！,胡喊杉,2024-08-18,3440,2346,99,912,美甲、杏仁甲、短款美甲、裸色美甲、腮红美甲、蝴蝶美甲、招财美甲、纯欲美甲、本甲美甲、今天美什么甲、裸色、渐变、蝴蝶结、短甲,"裸色杏仁甲美甲，带有渐变, 蝴蝶结元素。",3,0,data/xhs/raw/20260505_013220/notes/66c1b2fc0000000025030b62.json
669087170000000025016354,美甲💅魔镜粉布局思路大全,爱美甲的Xx.,2024-07-12,3962,2385,1,699,不懂就问有问必答、美甲分享、美甲、魔镜粉美甲、夏日美甲、美甲素材、美甲控笔素材、零基础学美甲、手绘美甲、新手美甲、美甲初学者、镜面、手绘、夏季,"以“美甲💅魔镜粉布局思路大全”为主题的美甲，带有镜面, 手绘元素，整体偏夏季风格。",1,0,data/xhs/raw/20260505_013220/notes/669087170000000025016354.json
66bb2d0f000000001e0191d4,温柔又高级-仙女美甲,梦想泡泡,2024-08-13,3105,3194,6,630,超级好看的美甲、氛围感美甲、仙气美甲、百搭美甲、温柔风美甲、今日份美甲、珍珠美甲、仙女美甲、美甲视频、做完美甲秀一下、珍珠、通勤、温柔、轻奢,"以“温柔又高级-仙女美甲”为主题的美甲，带有珍珠元素，整体偏通勤, 温柔, 轻奢风格。",3,0,data/xhs/raw/20260505_013220/notes/66bb2d0f000000001e0191d4.json
66b73b35000000001e01ce25,裸色波点ins气质美甲,一只小鱼饼,2024-08-11,4075,2646,25,423,指甲油、指甲油试色、可爱美甲、温柔美甲、气质美甲、ins美甲、涂鸦美甲、仙女美甲、夏天美甲、超好看的美甲、亲手晒美甲、最显白的指甲油、裸色、白色、手绘、温柔、显白、韩系、夏季,"裸色白色美甲，带有手绘元素，整体偏温柔, 显白, 韩系, 夏季风格。",3,0,data/xhs/raw/20260505_013220/notes/66b73b35000000001e01ce25.json
63ca62f30000000022038508,幸福花嫁🌸少女感透粉色腮红晕染花朵美甲,十六,2023-01-20,3738,3137,18,353,粉色美甲、腮红美甲、渐变美甲、晕染美甲、少女心美甲、花朵美甲、手绘美甲、魔镜粉美甲、秋冬美甲、ins美甲、婚甲、周大生、周大生珠宝年货节、结婚就要幸福花嫁、粉色、渐变、镜面、花朵、手绘、通勤、温柔、韩系、秋冬,"粉色美甲，带有渐变, 镜面, 花朵, 手绘元素，整体偏婚甲, 通勤, 温柔, 韩系风格。",8,0,data/xhs/raw/20260505_013220/notes/63ca62f30000000022038508.json
66c1d479000000001e018b41,原来黛玉这么时髦,11,2024-08-18,5865,551,97,447,古装美人、林黛玉美甲,以“原来黛玉这么时髦”为主题的美甲，正文描述为：早期黛玉就做了蹭粉美甲#古装美人[话题]# #林黛玉美甲[话题]#。,1,0,data/xhs/raw/20260505_013220/notes/66c1d479000000001e018b41.json
